link,Business Name,Phone Number,Website,Address,Typical Job Cost,Socials
https://www.houzz.ru/professionaly/stroitelynye-kompanii/home-club-pfvwru-pf~2117309776,Home Club,+78129288025,https://www.houzz.ru/trk/aHR0cDovL2lob21lY2x1Yi5ydS8/a33fc3e3526e0486ffe1a40e2b97e37d/ue/NTMzNjY0OTY/c0bb70a25838bd46f6f73b6831569725,"Московский проспект,183-185Санкт-Петербург 196066Россия",7 500 - 35 000 ₽,
https://www.houzz.ru/hznb/professionaly/stroitelynye-kompanii/sozdately-pfvwru-pf~1991286072,СОZDАТЕЛЬ,2920082006,,Героев Революции 136 бВоронеж 394077Россия,,
https://www.houzz.ru/hznb/professionaly/stroitelynye-kompanii/andrey-pfvwru-pf~1957902113,Андрей,+79771649293,https://www.houzz.ru/trk/aHR0cDovL1d3dy5oYXBweWhvbWUubXNrLnJ1/c6dd81fbfd936128a2f6eb9407e4aacf/ue/NTI3MTgwNTM/6be19c507d372cb842caa9445da3cc50,Москва 123456Россия,,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/stroydommoskva-pfvwru-pf~976435234,СтройДомМосква,+74993228551,https://www.houzz.ru/trk/aHR0cDovL21vc2Nvdy5zdHJvaXRlbHN0dm8tZG9tb3YtcG9kLWtseXVjaC5ydQ/a914f2d45db50d93802c06ab39896ae5/ue/NTI3MzAzMDY/c08dd019d0b1814600baa1b199f8c728,Москва 109089Россия,,
https://www.houzz.ru/hznb/professionaly/proektirovanie-i-stroitelystvo/dicondition-pfvwru-pf~2117278836,Dicondition,9894343,https://www.houzz.ru/trk/aHR0cDovL2RpLWNvbmRpdGlvbi5jb20v/cdc4528ef910104631fc694bf564f63f/ue/NTI4Nzg0OTY/2ac6c0a2ee218ef34774373390918007,Санкт-Петербург 191024Россия,РУБ30 000 -,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/otdel-ka-pfvwru-pf~2049765470,Отдел Ка,+79511744166,,Серебряный борКемерово 650002Россия,50 000 - 1 миллион ₽,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/nika-inzhiniring-pfvwru-pf~791464804,Ника-инжиниринг,+79663250201,https://www.houzz.ru/trk/aHR0cDovL25pa2FlbmcucnUv/b8985269517b2e7ddde878b850369e44/ue/NDc5NTEyNDA/dd7ad5b69f1348cf7b4d7a3e537ad295,Балашиха 143900Россия,,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/giorgiy-stroydom-pfvwru-pf~1455111168,Гиоргий    СтройДом,+79650628665,,Нарвский пр 22 кор 2 кв 50Центральная ул д 1 кв12Санкт-Петербург 195294Россия,,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/lanwey-group-pfvwru-pf~406577667,LANWEY GROUP,+74951750397,https://www.houzz.ru/trk/aHR0cHM6Ly93d3cubGFud2V5LnJ1/7c7fd73d6d252853190df9b97c861388/ue/NjE0MjI1NDc/d2345ee841524a36eda28f531d6277c8,"Пресненская наб.,дом 12Москва 123112Россия",150 - 2 500 ₽,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/raisa-pfvwru-pf~188471582,Раиса,+79636407443,,Москва 143402Россия,"1 000 - 1,5 миллиона ₽",
https://www.houzz.ru/hznb/professionaly/stroitelynye-kompanii/barnhaus-pfvwru-pf~943439075,Барнхаус,+79264234343,,Радио 24к1Москва 117418Россия,,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/rasremsip-rastopchin-yu-a-pfvwru-pf~758883965,РасРемс(ИП Растопчин Ю.А.),+79204387071,https://www.houzz.ru/trk/aHR0cDovL3Jhc3JlbXMucnU/1fdff9ddd9f8073afd92ddfe58877b6f/ue/NjE3MDExMjk/7b5a55c1441415c3b629775a7347e9f8,"Москва, ул. Хромова, д. 36, стр. 3Москва 107392Россия",,
https://www.houzz.ru/hznb/professionaly/proektirovanie-i-stroitelystvo/remontnik-pfvwru-pf~155537175,ремонтник,+79173420540,,озерная 29Уфа 450000Россия,0 - 3 миллиона ₽,
https://www.houzz.ru/hznb/professionaly/proektirovanie-i-stroitelystvo/fargo-architects-pfvwru-pf~29913763,Fargo architects,+79312721050,,Мурманское шоссе 2БСанкт-Петербург 188689Россия,500 - 2 500 ₽,
https://www.houzz.ru/hznb/professionaly/proektirovanie-i-stroitelystvo/tyumenyenergoproekt-ooo-pfvwru-pf~851997226,"ТюменьЭнергоПроект, ООО",+78002017472,https://www.houzz.ru/trk/aHR0cHM6Ly83MnRlcC5ydS8/9ef278efba144d9ef9b18655c4b4fd6f/ue/NzY1NjA3MTA/557ae1da2a5feff4fd699676455fe8af,"Чернышевского, 2Б к2Тюмень 625003Россия",,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/nikolay-pfvwru-pf~1924798542,Николай,+79166063333,https://www.houzz.ru/trk/aHR0cDovL21qZWsucnU/7ea100c50076b467f0d99ad032bdef4a/ue/NjIyOTk5NDI/d48b840b5180369cfef4181d9d2d0e54,Химки Академика ГлушкоХимки ГоголяХимки 140141Россия,5 000 - 9 миллиона ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/sergey-vladimirovich-pfvwru-pf~61765010,Сергей Владимирович,+79378082088,https://www.houzz.ru/trk/aHR0cDovL3d3dy50ZWhub21hcmtldDY0LmNvbQ/36a508745c243dc291283a1dbc7f4205/ue/NDkzMDAxOTA/6de6f9a4b6057721f6a0370258d6f038,Саратов 410052Россия,1 500 - 10 000 ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/ooo-stroyganza-pfvwru-pf~1169127877,"ООО ""СтройГанза""",+79204373667,https://www.houzz.ru/trk/aHR0cDovL3d3dy5zdHJveWdhbnphLnJ1/de943b479fac3fd4e1517c62301a1535/ue/NDgyNjkyNDU/679241e4f7535d0166eb265b15af1156,Воронеж 394033Россия,,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/arhitekturno-stroitelynoe-byuro-arhiline-pfvwru-pf~2083459961,Архитектурно -строительное бюро ARHILINE,+79184400696,,"Коммунаров,76Краснодар 350001Россия",,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/lvl-sistemy-pfvwru-pf~724080822,LVL-Системы,+78129265238,https://www.houzz.ru/trk/aHR0cDovL2x2bC1zeXN0ZW1zLnJ1/b57541e62edc8bb74fdd401d895b28cf/ue/NDM5NDYxMjI/8ee060f9ae32e59b695abc1a0d831651,Санкт-Петербург 195299Россия,,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/remont-v-radosty-pfvwru-pf~312875138,Ремонт в Радость,+79852100624,,"Красногорский район, улица Луговая 1Красногорский район, улица Луговая 1Москва 143442Россия",,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/inrosko-pfvwru-pf~1546058237,ИНРОСКО,+73433283277,https://www.houzz.ru/trk/aHR0cDovL3d3dy5pbnJvc2NvLnJ1/1b0468fb270215420a2abb9c31fd6192/ue/NDE0NTI1OTM/29ac2a062e6bab99c56419375112da92,Екатеринбург 620000Россия,,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/sergey-pfvwru-pf~95615805,Сергей,+79036440570,,imhotep32@bk.ruМосква 141401Россия,3 000 - 900 000 ₽,
https://www.houzz.ru/hznb/professionaly/stroitelynye-kompanii/nibulon-pfvwru-pf~1865780272,Нибулон,+74950059145,https://www.houzz.ru/trk/aHR0cHM6Ly9uaWJ1bG9uLnJ1/ddcd23a5448fe63f8c0323761b76c12e/ue/NTU1NjQ1MjA/710a46a0343a8ba04a4750b4fd0e8b50,"Московская область, г. Щелково ул. Свердлова д. 16 оф.21Щёлково 141109Россия",,
https://www.houzz.ru/hznb/professionaly/proektirovanie-i-stroitelystvo/sa-pb-pfvwru-pf~28602527,SA_pb,+79614095383,,пр-т Соколова 80ВРостов-на-Дону 344022Россия,РУБ30 000 -,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/stroitelystvo-pfvwru-pf~565985339,Строительство,+79215591978,https://www.houzz.ru/trk/aHR0cDovL3Ntay15cm92ZW4ucnU/8965e686b463bbd491118f01977e7b64/ue/NjQxNjU5Njc/08da1a6841e6f17af122c7aeff3cfcfe,24 линия В.О. 3-7Санкт петербург 199397Россия,12 000 - 35 000 ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/yuriy-pfvwru-pf~564020631,Юрий,+74953647111,https://www.houzz.ru/trk/aHR0cDovL3d3dy5zdHJveS12aWxsYS5ydQ/9b45ec9f5ee334c3db26b3a5f1d33868/ue/MzI3MTk1MDM/18fab0fa6eb099f2fe126a611f2dba7e,Ул.петра Алексеева д.3Москва 143080Россия,,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/salim-pfvwru-pf~1169921125,Salim,+79618577654,,Казань 420036Россия,200 - 15 000 ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/smk-№-9-pfvwru-pf~474078353,СМК № 9,+79138969346,https://www.houzz.ru/trk/aHR0cHM6Ly9jbWs5LnR1cmJvLnNpdGUv/825af511b299dc10d43cf4bd56de99aa/ue/Njc4MTgxOTM/bf8cd7d3fc50fa93f70d0ec3ccc6292e,"630049, Новосибирск, Красный проспект, 218/1, офис 406, 4 этажНовосибирск 630049Россия",50 000 - 80 миллиона ₽,
https://www.houzz.ru/hznb/professionaly/stroitelynye-kompanii/homstroy-pfvwru-pf~566395119,ХомСтрой,+79246194885,https://www.houzz.ru/trk/aHR0cHM6Ly9ob21lc3Ryb3kzOC5ydS8/b4a92d1d8589eb96a16b12b91e2706b2/ue/NzEyNDMwMjM/f14be262da4d2171bbdb651c2e4b92c5,"Зеленая, 23аМолодежный 664038Россия",4 миллиона - 80 миллиона ₽,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/life-house-pfvwru-pf~404962667,Life House,+79080555534,,ЧелябинскЧелябинск 454080Россия,РУБ4 000 -,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/pravilynyy-remont-pfvwru-pf~692241183,Правильный ремонт,+79261191780,https://www.houzz.ru/trk/aHR0cHM6Ly9sZWJlZGV2LWdyb3VwLnJ1Lw/83b55e76a5cd6c9f4591768269feaa2b/ue/NzA5ODYyNTE/02ff14cbef1086ccd3ee3ba076a86bde,МоскваМосква 117465Россия,100 000 - 200 000 ₽,
https://www.houzz.ru/hznb/professionaly/stroitelynye-kompanii/stroy-ka-pfvwru-pf~1355003655,Строй-Ка,+79685746622,,Московская область Можайск улица Красных ПартизанМожайск 143200Россия,5 000 - 10 миллиона ₽,
https://www.houzz.ru/hznb/professionaly/stroitelynye-kompanii/delikatstroy-pfvwru-pf~2115791284,ДеликатСтрой,+79301141430,https://www.houzz.ru/trk/aHR0cDovL2RlbGlrYXQtc3Ryb3kucnU/b1b78eafd85a0dc05c2c1bde0a51e0b3/ue/MzA1MDcxNjg/1a74d05d0e515952083cc7fb8c0a7deb,Ярославль (Ярославская обл.) 150303Россия,100 - 40 миллиона ₽,
https://www.houzz.ru/hznb/professionaly/stroitelynye-kompanii/ooo-sk-tsentrmonolit-pfvwus-pf~1956975893,"ООО ""СК ЦЕНТРМОНОЛИТ""",+79672956886,,москва 119620Россия,,
https://www.houzz.ru/hznb/professionaly/stroitelynye-kompanii/nikolay-smt-pfvwru-pf~1890483147,Николай СМТ,+79780072343,https://www.houzz.ru/trk/aHR0cDovL3NtdHNldi5ydQ/36a7b42bf512b3f0bf74bf27ac1060e1/ue/NDkzMjU5Mjc/9d37cbea0900998e19b2dd7f2bb8d064,севастополь 299001Россия,,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/ooo-n2-grupp-pfvwru-pf~1578514876,ООО Н2 групп,+79122464526,,Екатеринбург 620146Россия,,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/stroy-art-pfvwru-pf~976110426,Строй-Арт,+74957965148,https://www.houzz.ru/trk/aHR0cDovL3N0cm9pLWFydC5ydQ/db6e4441cff64c7d5d929e7745e7c4f6/ue/NDk0OTE1MjI/e669f6fb43addc87ffe58f6117ed016c,ул. Пржевальского 14/16Москва 119361Россия,,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/ooo-veloks-monolit-pfvwru-pf~187652918,"ООО ""Велокс Монолит""",+79032168787,https://www.houzz.ru/trk/aHR0cHM6Ly92ZWxveC1tb25vbGl0LnJ1Lw/47308a07dc61c444b75eb250dd9f8c9c/ue/NDg0MDg3MzA/2f3a3ea9f7811e8bd3877c50e8631812,Москва 125475Россия,,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/geologiya-uchastka-pod-stroitelystvo-doma-ili-kotted-pfvwru-pf~506583120,Геология участка под строительство дома или коттед,+79093372244,https://www.houzz.ru/trk/aHR0cDovL2dlb3NwaGVyZWNlbnRlci5ydQ/def4dee995a4ae84acada3151c06228f/ue/NTEwMjc2NjQ/4b424eed74be59e7ce84de3815b3a914,Энгельс 413100Россия,РУБ20 000 -,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/volosevich-aleksandr-pfvwru-pf~690888059,Волосевич Александр,+79214335600,,Санкт-ПетербургСанкт-Петербург 159279Россия,,
https://www.houzz.ru/hznb/professionaly/stroitelynye-kompanii/stk-imperiyastroyhaus-pfvwru-pf~565193695,СТК ИмперияСтройХаус,+79237887370,https://www.houzz.ru/trk/aHR0cDovL3N0ay1pbXBlcml5YS5ydS8/644e4d984767990880cc28e5cdb6d500/ue/NTE3NTA0MTU/be69068a09e4c70849d9728f117999df,НовосибирскРоссия,РУБ30 000 -,
https://www.houzz.ru/hznb/professionaly/stroitelynye-kompanii/luks-pfvwru-pf~1890644315,Лукс,+79780760986,https://www.houzz.ru/trk/aHR0cDovL2x1a3NrcnltLnJ1/bf774f542fbbd5b60b7a8c217d53da1e/ue/NTE5MDgxOTk/b5b7c11e40ce0e3f54f3c3022145a01e,Севастополь 99029Россия,12 000 - 18 000 ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/ooo-veloks-monolit-pfvwru-pf~187652918,"ООО ""Велокс Монолит""",+79032168787,https://www.houzz.ru/trk/aHR0cHM6Ly92ZWxveC1tb25vbGl0LnJ1Lw/47308a07dc61c444b75eb250dd9f8c9c/ue/NDg0MDg3MzA/2f3a3ea9f7811e8bd3877c50e8631812,Москва 125475Россия,,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/geologiya-uchastka-pod-stroitelystvo-doma-ili-kotted-pfvwru-pf~506583120,Геология участка под строительство дома или коттед,+79093372244,https://www.houzz.ru/trk/aHR0cDovL2dlb3NwaGVyZWNlbnRlci5ydQ/def4dee995a4ae84acada3151c06228f/ue/NTEwMjc2NjQ/4b424eed74be59e7ce84de3815b3a914,Энгельс 413100Россия,РУБ20 000 -,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/volosevich-aleksandr-pfvwru-pf~690888059,Волосевич Александр,+79214335600,,Санкт-ПетербургСанкт-Петербург 159279Россия,,
https://www.houzz.ru/hznb/professionaly/stroitelynye-kompanii/stk-imperiyastroyhaus-pfvwru-pf~565193695,СТК ИмперияСтройХаус,+79237887370,https://www.houzz.ru/trk/aHR0cDovL3N0ay1pbXBlcml5YS5ydS8/644e4d984767990880cc28e5cdb6d500/ue/NTE3NTA0MTU/be69068a09e4c70849d9728f117999df,НовосибирскРоссия,РУБ30 000 -,
https://www.houzz.ru/hznb/professionaly/stroitelynye-kompanii/luks-pfvwru-pf~1890644315,Лукс,+79780760986,https://www.houzz.ru/trk/aHR0cDovL2x1a3NrcnltLnJ1/bf774f542fbbd5b60b7a8c217d53da1e/ue/NTE5MDgxOTk/b5b7c11e40ce0e3f54f3c3022145a01e,Севастополь 99029Россия,12 000 - 18 000 ₽,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/mibbs-pfvwru-pf~1169224961,mibbs,+79517502244,https://www.houzz.ru/trk/aHR0cDovL21pYmJzLnJ1/7f46a2be3a569bd1f6c399925b199054/ue/NTE5MjM5NjU/2026ea57bb887c7a60c02b3b1b3794a3,Москва 115035Россия,РУБ150 000 -,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/volodya-volodya-pfvwru-pf~1798336374,володя володя,+79112205220,,Санкт-Петербург 195271Россия,,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/pervaya-brigada-pfvwru-pf~1353825387,Первая бригада,+79046036644,,Санкт-Петербург 190000Россия,РУБ1 000 -,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/aleksandr-ideal-stroy-sochi-pfvwru-pf~598887482,Александр Идеал Строй Сочи,+79279277262,https://www.houzz.ru/trk/aHR0cDovL3d3dy5pZGVhbHN0cm95c29jaGkuY29tLw/5fb9f4b8f4669b7824aa56ddc53a6ce2/ue/NTM3MjkzNTg/b020236caf4ffa579ca42e31bfbf1a1c,Сочи 354000Россия,11 000 - 12 000 ₽,
https://www.houzz.ru/hznb/professionaly/proektirovanie-i-stroitelystvo/aleksey-serduyk-pfvwru-pf~2050156398,Aleksey Serduyk,+79082051366,,Красноярск 660028Россия,,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/ooo-monolitteplostroy-pfvwru-pf~758257097,"ООО ""МонолитТеплоСтрой""",+73912402050,,"просп. Пограничников 105-А, стр. 48Красноярск 660111Россия",РУБ14 000 -,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/profremont-sochi-pfvwru-pf~1387445198,Профремонт Сочи,+79183069640,,Сочи 354000Россия,,
https://www.houzz.ru/hznb/professionaly/stroitelynye-kompanii/angary-pro-pfvwru-pf~473276117,Ангары ПРО,+74951270712,https://www.houzz.ru/trk/aHR0cDovL2FuZ2FyeS5wcm8/7e3d92dd94b823faf8cd55f4d3245170/ue/NTU1MDY1Nzc/2f6cc96f4ea4daaa12ae4e85a9646bc0,"5-я улица Ямского Поля, д. 5, стр. 1Москва 125040Россия",,
https://www.houzz.ru/hznb/professionaly/stroitelynye-kompanii/hammamstroy-pfvwru-pf~724883034,ХаммамСтрой,+79263600127,https://www.houzz.ru/trk/aHR0cDovL2hhbWFtc3Ryb3kucnU/6f787f18e903c52e54d4b0c2f410bb8b/ue/NTYyNjIyMTg/4469d7d4ee1ff9cfc48de21161104d3b,Проспект Мира д.76Москва 129110Россия,,
https://www.houzz.ru/hznb/professionaly/stroitelynye-kompanii/skandinavskiy-sip-zavod-pfvwru-pf~724846514,Скандинавский СИП Завод,+79259051600,https://www.houzz.ru/trk/aHR0cHM6Ly9zc3oucnUvc3Ryb2l0ZWxzdHZvLXBvZC1rbHl1Y2gv/16bc7b59e474a56d3fa6864ee940fbaf/ue/NTU3OTU5MTQ/e835ac1e5df39f91a0e0b153fa00bbc8,"Россия, Москва, Дорожная улица, 3, корп. 11, стр. 2Москва 117545Россия",,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/pomorskie-traditsii-pfvwru-pf~1044468776,Поморские Традиции,+79161364228,,Гагарина 5/5Москва 140000Россия,"1,5 миллиона - 4,5 миллиона ₽",
https://www.houzz.ru/hznb/professionaly/proektirovanie-i-stroitelystvo/ooo-universalproekt-pfvwru-pf~1581346768,ООО Универсалпроект,+79023116194,https://www.houzz.ru/trk/aHR0cDovL3d3dy5VUDM0LnJ1/c5383cf2ada94ea3944c789aae858b07/ue/NjcyMzM1MjA/60028a061605df46bc8d2baaae15c916,Комсомольская 6Волгоград 400066Россия,150 000 - 5 миллиона ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/buildlab-pfvwru-pf~816678055,BuildLab,+79183075704,,Sochi 354068Россия,,
https://www.houzz.ru/hznb/professionaly/stroitelynye-kompanii/frogline-pfvwru-pf~1765869119,frogline,+79014790857,,30Б Krasnoarmeyskaya UlitsaKirov 610002Россия,,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/comfortspace-pfvwru-pf~599689358,Comfortspace,+79999920697,https://www.houzz.ru/trk/aHR0cHM6Ly9jb21mb3J0c3BhY2UucnUv/5705b0843bac6a3dae35b8047f2fea4e/ue/NjcwODA5NzQ/aae803faadb5f5707f046e07ca69f03a,"г.Москва,Старопетровский пр.д 1/2Москва 125130Россия",250 000 - 50 миллиона ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/lucky-house-pfvwru-pf~1513925750,LUCKY HOUSE,+79152101771,,Москва 141032Россия,80 000 - 150 000 ₽,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/romario-pfvwru-pf~1009772317,Romario,+79282267534,,Ростов на ДонуБатайск 347880Россия,,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/bauel-pfvwru-pf~406770255,BAUEL,+79525910331,,Елец 399500Россия,50 000 - 50 миллиона ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/d-dom-pfvwru-pf~666818140,D-DOM,+78005515131,https://www.houzz.ru/trk/aHR0cHM6Ly9tc2suZGRvbTc4LnJ1Lw/b5735e9abbe9a87a5d2019c851d2dd92/ue/NjY3NDc5MTY/5a5e9918e3efca59ce9906b937e96fe4,ул. Верейская 5Москва 121357Россия,,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/ooo-stroy-dorogi-pfvwru-pf~1170139625,"ООО ""Строй-Дороги""",+79169030506,https://www.houzz.ru/trk/aHR0cDovL2FzZmFsdGlyb3ZhbmkucnUv/3467fe243dea64b6162531c8fa26a6f3/ue/NjY2ODQyODU/01d85453dcbef9f18fd739951a0d0c2a,"Московская область, г. Красногорск, Первомайская улица 6красногорск 143400Россия",390 - 620 ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/ooo-relyefy-pfvwru-pf~348001629,"ООО "" Рельефы""",+79045555719,,Выборгское ш 121Санкт-Петербург 194355Россия,,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/black-barn-buro-pfvwru-pf~566144319,Black Barn Buro,+79119270747,,Санкт-Петербург 190005Россия,,
